user_id,transaction_id,transaction_date,amount,category,payment_method,loan_status,risk_score,month
736,638719,2023-05-16,4249.44,Groceries,Debit Card,Current,0.6,2023-05
737,144316,2023-01-27,4402.18,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-01
737,465644,2023-09-10,1497.44,Bills,Mobile Wallet,Fully Paid,0.2,2023-09
737,581005,2023-08-07,589.38,Healthcare,Bank Transfer,Fully Paid,0.2,2023-08
737,439935,2023-12-05,2230.43,Groceries,Mobile Wallet,Fully Paid,0.2,2023-12
737,475490,2023-11-16,3688.48,Healthcare,Debit Card,Fully Paid,0.2,2023-11
737,788445,2023-10-05,312.76,Healthcare,Credit Card,Fully Paid,0.2,2023-10
737,742821,2023-06-04,4010.11,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-06
737,122304,2023-10-09,2875.51,Shopping,Mobile Wallet,Fully Paid,0.2,2023-10
737,377435,2023-02-07,4828.69,Groceries,Crypto,Fully Paid,0.2,2023-02
737,165438,2023-08-20,4197.62,Groceries,Credit Card,Fully Paid,0.2,2023-08
737,861785,2023-09-28,2459.43,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-09
737,119870,2023-05-20,1800.89,Healthcare,Credit Card,Fully Paid,0.2,2023-05
737,632546,2023-05-11,3887.44,Entertainment,Debit Card,Fully Paid,0.2,2023-05
737,984764,2023-12-11,2333.73,Bills,Credit Card,Fully Paid,0.2,2023-12
737,813357,2023-01-15,1410.68,Groceries,Mobile Wallet,Fully Paid,0.2,2023-01
737,651366,2023-01-26,4114.38,Shopping,Mobile Wallet,Fully Paid,0.2,2023-01
737,595077,2023-11-13,2367.94,Groceries,Bank Transfer,Fully Paid,0.2,2023-11
737,825725,2023-10-04,1017.92,Loan Payment,Debit Card,Fully Paid,0.2,2023-10
737,778453,2023-02-06,386.29,Groceries,Crypto,Fully Paid,0.2,2023-02
737,879769,2023-08-07,1103.73,Groceries,Bank Transfer,Fully Paid,0.2,2023-08
737,972187,2023-10-10,282.23,Shopping,Credit Card,Fully Paid,0.2,2023-10
737,260409,2023-01-25,2991.95,Groceries,Debit Card,Fully Paid,0.2,2023-01
737,406202,2023-01-02,507.85,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-01
737,712592,2023-03-09,1604.65,Bills,Credit Card,Fully Paid,0.2,2023-03
737,458592,2023-12-25,4250.59,Shopping,Credit Card,Fully Paid,0.2,2023-12
737,463416,2023-08-10,3581.13,Groceries,Debit Card,Fully Paid,0.2,2023-08
737,361997,2023-07-15,2463.32,Loan Payment,Crypto,Fully Paid,0.2,2023-07
737,457500,2023-09-25,2693.96,Entertainment,Bank Transfer,Fully Paid,0.2,2023-09
737,735559,2023-11-07,2683.09,Healthcare,Debit Card,Fully Paid,0.2,2023-11
737,929632,2023-07-14,3623.04,Healthcare,Credit Card,Fully Paid,0.2,2023-07
737,138755,2023-09-02,3631.29,Groceries,Credit Card,Fully Paid,0.2,2023-09
737,984816,2023-04-11,4984.7,Groceries,Bank Transfer,Fully Paid,0.2,2023-04
737,909184,2023-12-15,3363.4,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-12
737,773065,2023-06-09,2924.49,Bills,Debit Card,Fully Paid,0.2,2023-06
737,835157,2023-01-25,59.49,Shopping,Credit Card,Fully Paid,0.2,2023-01
737,754747,2023-06-25,615.24,Shopping,Debit Card,Fully Paid,0.2,2023-06
737,265486,2023-04-26,773.6,Entertainment,Credit Card,Fully Paid,0.2,2023-04
737,172112,2023-11-27,2324.65,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-11
737,660290,2023-12-01,3663.02,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-12
738,748320,2023-04-19,1084.3,Healthcare,Credit Card,Charged Off,0.9,2023-04
738,828357,2023-07-06,1977.02,Entertainment,Bank Transfer,Charged Off,0.9,2023-07
738,549649,2023-07-24,3161.09,Shopping,Mobile Wallet,Charged Off,0.9,2023-07
738,109570,2023-03-21,3234.05,Healthcare,Credit Card,Charged Off,0.9,2023-03
738,378793,2023-04-13,3402.04,Bills,Credit Card,Charged Off,0.9,2023-04
738,362450,2023-10-20,112.91,Shopping,Bank Transfer,Charged Off,0.9,2023-10
738,419750,2023-01-21,3047.95,Loan Payment,Crypto,Charged Off,0.9,2023-01
738,655403,2023-08-02,4623.21,Healthcare,Bank Transfer,Charged Off,0.9,2023-08
738,227785,2023-11-27,635.23,Groceries,Bank Transfer,Charged Off,0.9,2023-11
738,498532,2023-05-19,2817.46,Bills,Credit Card,Charged Off,0.9,2023-05
738,260974,2023-02-01,2905.29,Shopping,Bank Transfer,Charged Off,0.9,2023-02
738,815886,2023-08-23,1887.85,Healthcare,Credit Card,Charged Off,0.9,2023-08
738,981414,2023-02-18,4248.85,Groceries,Credit Card,Charged Off,0.9,2023-02
738,899928,2023-11-25,3634.52,Loan Payment,Debit Card,Charged Off,0.9,2023-11
738,283601,2023-08-26,2721.77,Loan Payment,Mobile Wallet,Charged Off,0.9,2023-08
738,400205,2023-12-29,4557.11,Loan Payment,Mobile Wallet,Charged Off,0.9,2023-12
738,228454,2023-03-02,2035.51,Healthcare,Debit Card,Charged Off,0.9,2023-03
738,916230,2023-09-01,2916.14,Entertainment,Mobile Wallet,Charged Off,0.9,2023-09
738,969291,2023-04-21,2012.47,Loan Payment,Debit Card,Charged Off,0.9,2023-04
738,917520,2023-05-18,4306.98,Healthcare,Bank Transfer,Charged Off,0.9,2023-05
739,543905,2023-02-07,4967.11,Loan Payment,Debit Card,Current,0.4,2023-02
739,668758,2023-12-15,1554.87,Groceries,Mobile Wallet,Current,0.4,2023-12
739,699218,2023-10-22,1710.08,Groceries,Bank Transfer,Current,0.4,2023-10
739,874759,2023-08-03,2931.45,Healthcare,Credit Card,Current,0.4,2023-08
739,653415,2023-02-22,540.86,Loan Payment,Crypto,Current,0.4,2023-02
739,253845,2023-05-17,2507.53,Shopping,Crypto,Current,0.4,2023-05
739,373255,2023-08-24,1952.09,Bills,Crypto,Current,0.4,2023-08
739,738681,2023-01-18,2472.3,Loan Payment,Crypto,Current,0.4,2023-01
739,716569,2023-04-15,341.26,Entertainment,Credit Card,Current,0.4,2023-04
739,817595,2023-09-08,1661.15,Shopping,Credit Card,Current,0.4,2023-09
739,108479,2023-09-17,1790.33,Groceries,Bank Transfer,Current,0.4,2023-09
739,837074,2023-10-13,4265.99,Healthcare,Mobile Wallet,Current,0.4,2023-10
739,910681,2023-06-21,1586.85,Shopping,Mobile Wallet,Current,0.4,2023-06
739,146585,2023-09-09,2652.39,Groceries,Debit Card,Current,0.4,2023-09
739,788451,2023-07-09,4028.59,Shopping,Debit Card,Current,0.4,2023-07
739,587970,2023-01-02,4217.99,Groceries,Debit Card,Current,0.4,2023-01
739,728850,2023-12-26,3080.23,Groceries,Mobile Wallet,Current,0.4,2023-12
739,920826,2023-02-04,744.13,Loan Payment,Crypto,Current,0.4,2023-02
739,123891,2023-05-16,2806.85,Groceries,Debit Card,Current,0.4,2023-05
739,686688,2023-12-08,3309.63,Healthcare,Bank Transfer,Current,0.4,2023-12
739,780519,2023-03-25,2996.29,Loan Payment,Credit Card,Current,0.4,2023-03
739,476201,2023-02-23,3394.46,Healthcare,Crypto,Current,0.4,2023-02
739,670811,2023-10-17,692.21,Loan Payment,Debit Card,Current,0.4,2023-10
739,403989,2023-04-12,99.82,Bills,Bank Transfer,Current,0.4,2023-04
739,218543,2023-05-28,4437.73,Loan Payment,Mobile Wallet,Current,0.4,2023-05
739,398053,2023-08-31,1624.3,Groceries,Debit Card,Current,0.4,2023-08
739,280009,2023-09-05,1578.06,Shopping,Crypto,Current,0.4,2023-09
739,314527,2023-03-06,3439.91,Groceries,Bank Transfer,Current,0.4,2023-03
739,791546,2023-06-13,1204.71,Groceries,Bank Transfer,Current,0.4,2023-06
739,910309,2023-04-28,1094.43,Healthcare,Mobile Wallet,Current,0.4,2023-04
739,526398,2023-11-07,2557.01,Groceries,Mobile Wallet,Current,0.4,2023-11
739,235479,2023-12-08,1885.14,Bills,Debit Card,Current,0.4,2023-12
739,515686,2023-07-31,4211.69,Shopping,Debit Card,Current,0.4,2023-07
739,315519,2023-05-12,2773.93,Healthcare,Bank Transfer,Current,0.4,2023-05
739,531981,2023-04-16,809.64,Shopping,Bank Transfer,Current,0.4,2023-04
739,673145,2023-10-07,259.01,Healthcare,Mobile Wallet,Current,0.4,2023-10
739,327144,2023-04-23,2125.05,Healthcare,Credit Card,Current,0.4,2023-04
739,536491,2023-08-20,1716.04,Bills,Mobile Wallet,Current,0.4,2023-08
739,411411,2023-11-17,1163.83,Healthcare,Bank Transfer,Current,0.4,2023-11
739,274007,2023-09-26,709.09,Loan Payment,Bank Transfer,Current,0.4,2023-09
739,139225,2023-11-09,1610.96,Shopping,Debit Card,Current,0.4,2023-11
739,128070,2023-04-24,111.77,Groceries,Credit Card,Current,0.4,2023-04
739,671025,2023-05-07,1296.84,Loan Payment,Mobile Wallet,Current,0.4,2023-05
739,332067,2023-06-07,3353.69,Healthcare,Bank Transfer,Current,0.4,2023-06
739,136467,2023-03-30,1746.32,Healthcare,Credit Card,Current,0.4,2023-03
740,199505,2023-01-11,1102.03,Groceries,Mobile Wallet,Fully Paid,0.2,2023-01
740,231326,2023-03-17,1455.64,Groceries,Debit Card,Fully Paid,0.2,2023-03
740,496469,2024-01-01,2490.99,Groceries,Bank Transfer,Fully Paid,0.2,2024-01
740,498306,2023-08-03,3609.49,Shopping,Credit Card,Fully Paid,0.2,2023-08
740,241947,2023-01-13,4346.8,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-01
740,611082,2023-01-10,597.12,Entertainment,Credit Card,Fully Paid,0.2,2023-01
740,141475,2023-02-27,1762.71,Entertainment,Credit Card,Fully Paid,0.2,2023-02
740,295053,2023-02-04,2794.95,Healthcare,Debit Card,Fully Paid,0.2,2023-02
740,927825,2023-09-16,4896.01,Entertainment,Crypto,Fully Paid,0.2,2023-09
740,294670,2023-07-29,2126.37,Loan Payment,Crypto,Fully Paid,0.2,2023-07
741,347039,2023-09-01,2843.44,Entertainment,Bank Transfer,Fully Paid,0.2,2023-09
741,693488,2023-04-26,693.77,Bills,Debit Card,Fully Paid,0.2,2023-04
741,795594,2023-10-29,3549.86,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-10
741,894010,2023-06-07,3585.92,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-06
741,893586,2023-03-08,2036.88,Entertainment,Debit Card,Fully Paid,0.2,2023-03
741,458116,2023-10-22,4497.64,Groceries,Bank Transfer,Fully Paid,0.2,2023-10
741,433569,2023-03-17,4047.06,Bills,Mobile Wallet,Fully Paid,0.2,2023-03
741,704590,2023-04-07,377.18,Healthcare,Crypto,Fully Paid,0.2,2023-04
741,320376,2023-04-28,2190.45,Entertainment,Bank Transfer,Fully Paid,0.2,2023-04
741,476473,2023-07-25,2906.62,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-07
741,308418,2023-11-02,2481.3,Healthcare,Debit Card,Fully Paid,0.2,2023-11
741,538572,2023-06-07,3374.46,Groceries,Crypto,Fully Paid,0.2,2023-06
741,203304,2023-08-05,4680.33,Healthcare,Bank Transfer,Fully Paid,0.2,2023-08
741,436744,2023-11-09,3845.32,Groceries,Crypto,Fully Paid,0.2,2023-11
741,676355,2023-09-05,1558.75,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-09
741,271013,2023-06-10,2170.83,Groceries,Credit Card,Fully Paid,0.2,2023-06
741,684501,2023-03-22,1872.85,Entertainment,Credit Card,Fully Paid,0.2,2023-03
741,331331,2023-01-19,4578.53,Loan Payment,Crypto,Fully Paid,0.2,2023-01
741,343997,2023-07-06,2947.5,Shopping,Debit Card,Fully Paid,0.2,2023-07
741,661492,2023-10-09,1761.73,Groceries,Mobile Wallet,Fully Paid,0.2,2023-10
741,239848,2023-06-25,2952.43,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-06
741,544118,2023-08-15,3682.91,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-08
741,881861,2023-11-03,4709.18,Shopping,Mobile Wallet,Fully Paid,0.2,2023-11
742,405412,2023-12-04,1493.05,Groceries,Credit Card,Current,0.4,2023-12
742,338010,2023-10-04,4620.65,Entertainment,Mobile Wallet,Current,0.4,2023-10
742,218682,2023-06-19,908.55,Shopping,Bank Transfer,Current,0.4,2023-06
742,942645,2023-08-07,2251.39,Bills,Credit Card,Current,0.4,2023-08
742,617802,2023-04-27,3657.99,Shopping,Mobile Wallet,Current,0.4,2023-04
742,770326,2023-03-21,255.08,Loan Payment,Mobile Wallet,Current,0.4,2023-03
742,779674,2023-04-13,1998.09,Groceries,Mobile Wallet,Current,0.4,2023-04
742,115809,2023-10-17,4251.57,Groceries,Crypto,Current,0.4,2023-10
742,575658,2023-01-31,4549.78,Healthcare,Crypto,Current,0.4,2023-01
742,810479,2023-05-01,1273.6,Groceries,Credit Card,Current,0.4,2023-05
742,994797,2023-07-09,3329.03,Shopping,Mobile Wallet,Current,0.4,2023-07
743,397130,2023-04-26,3172.28,Shopping,Mobile Wallet,Fully Paid,0.2,2023-04
743,321331,2023-09-17,1088.49,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-09
743,521833,2023-02-11,3439.64,Loan Payment,Credit Card,Fully Paid,0.2,2023-02
743,210163,2023-03-04,2764.25,Bills,Bank Transfer,Fully Paid,0.2,2023-03
743,791634,2023-12-10,3498.82,Bills,Credit Card,Fully Paid,0.2,2023-12
743,787834,2023-10-30,2912.52,Entertainment,Debit Card,Fully Paid,0.2,2023-10
743,269994,2023-01-19,424.19,Shopping,Debit Card,Fully Paid,0.2,2023-01
743,628655,2023-09-06,695.63,Bills,Bank Transfer,Fully Paid,0.2,2023-09
743,107803,2023-05-18,240.91,Entertainment,Crypto,Fully Paid,0.2,2023-05
743,993370,2023-10-06,3455.65,Groceries,Credit Card,Fully Paid,0.2,2023-10
743,122282,2023-12-10,1703.6,Groceries,Crypto,Fully Paid,0.2,2023-12
743,495955,2023-02-06,2842.98,Shopping,Debit Card,Fully Paid,0.2,2023-02
743,228959,2023-04-11,3174.59,Shopping,Crypto,Fully Paid,0.2,2023-04
743,990065,2023-05-10,1572.61,Loan Payment,Credit Card,Fully Paid,0.2,2023-05
743,765102,2023-02-01,465.21,Healthcare,Debit Card,Fully Paid,0.2,2023-02
743,221516,2023-05-08,3308.01,Healthcare,Crypto,Fully Paid,0.2,2023-05
743,483592,2023-12-25,2350.69,Groceries,Credit Card,Fully Paid,0.2,2023-12
743,197932,2023-08-16,3516.59,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-08
743,711926,2023-03-29,4109.69,Healthcare,Crypto,Fully Paid,0.2,2023-03
743,485304,2023-09-17,787.0,Bills,Credit Card,Fully Paid,0.2,2023-09
743,984138,2023-04-17,1196.0,Loan Payment,Credit Card,Fully Paid,0.2,2023-04
743,564543,2023-11-07,1675.7,Entertainment,Credit Card,Fully Paid,0.2,2023-11
743,691406,2023-03-19,3749.14,Bills,Credit Card,Fully Paid,0.2,2023-03
743,273956,2023-12-31,1960.48,Shopping,Credit Card,Fully Paid,0.2,2023-12
743,391179,2023-01-28,1617.26,Bills,Debit Card,Fully Paid,0.2,2023-01
743,183527,2023-03-13,380.73,Shopping,Bank Transfer,Fully Paid,0.2,2023-03
743,762627,2023-03-27,3617.79,Loan Payment,Crypto,Fully Paid,0.2,2023-03
743,579082,2023-10-04,866.66,Shopping,Mobile Wallet,Fully Paid,0.2,2023-10
743,246748,2023-04-28,3272.76,Groceries,Bank Transfer,Fully Paid,0.2,2023-04
743,755000,2023-10-29,531.97,Bills,Bank Transfer,Fully Paid,0.2,2023-10
743,325762,2023-07-13,3612.35,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-07
743,474679,2023-12-16,552.15,Entertainment,Crypto,Fully Paid,0.2,2023-12
743,721864,2023-09-07,4097.25,Healthcare,Debit Card,Fully Paid,0.2,2023-09
743,730333,2023-02-06,2464.62,Bills,Credit Card,Fully Paid,0.2,2023-02
743,137900,2023-04-23,736.24,Groceries,Mobile Wallet,Fully Paid,0.2,2023-04
743,132893,2023-09-18,2682.34,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-09
743,604555,2023-02-10,2232.89,Bills,Debit Card,Fully Paid,0.2,2023-02
743,195952,2023-07-17,2310.72,Groceries,Bank Transfer,Fully Paid,0.2,2023-07
743,889541,2023-07-03,3354.42,Healthcare,Credit Card,Fully Paid,0.2,2023-07
743,577447,2023-02-15,3229.17,Groceries,Bank Transfer,Fully Paid,0.2,2023-02
743,384803,2023-05-05,4252.62,Groceries,Mobile Wallet,Fully Paid,0.2,2023-05
743,680020,2023-11-29,4724.86,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-11
743,619506,2023-01-30,822.54,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-01
743,180537,2023-11-01,128.9,Healthcare,Credit Card,Fully Paid,0.2,2023-11
743,303197,2023-10-25,4142.67,Entertainment,Crypto,Fully Paid,0.2,2023-10
743,679489,2023-06-05,2301.8,Groceries,Crypto,Fully Paid,0.2,2023-06
743,853504,2023-02-01,3023.02,Loan Payment,Crypto,Fully Paid,0.2,2023-02
743,966290,2023-01-27,173.87,Groceries,Credit Card,Fully Paid,0.2,2023-01
744,252899,2023-05-04,3520.3,Entertainment,Bank Transfer,Current,0.4,2023-05
744,857508,2023-02-17,2194.76,Shopping,Credit Card,Current,0.4,2023-02
744,144173,2023-11-24,1348.06,Entertainment,Bank Transfer,Current,0.4,2023-11
744,882114,2023-04-24,625.4,Healthcare,Credit Card,Current,0.4,2023-04
744,777821,2023-05-04,574.0,Shopping,Debit Card,Current,0.4,2023-05
744,375618,2023-12-30,1590.26,Shopping,Bank Transfer,Current,0.4,2023-12
744,909448,2023-11-09,1140.18,Entertainment,Crypto,Current,0.4,2023-11
744,659987,2023-03-12,3875.05,Entertainment,Mobile Wallet,Current,0.4,2023-03
744,388819,2023-06-29,1101.01,Groceries,Bank Transfer,Current,0.4,2023-06
744,630445,2023-08-29,2306.06,Bills,Debit Card,Current,0.4,2023-08
744,270115,2023-11-23,4058.36,Shopping,Bank Transfer,Current,0.4,2023-11
744,883831,2023-07-22,1362.24,Entertainment,Credit Card,Current,0.4,2023-07
744,633049,2023-05-22,1890.81,Bills,Debit Card,Current,0.4,2023-05
744,312150,2023-04-23,4632.15,Groceries,Bank Transfer,Current,0.4,2023-04
744,786736,2023-10-27,2751.69,Groceries,Debit Card,Current,0.4,2023-10
744,177925,2023-09-30,4829.42,Groceries,Credit Card,Current,0.4,2023-09
744,422751,2023-05-03,3194.64,Shopping,Mobile Wallet,Current,0.4,2023-05
744,388101,2023-09-29,4780.73,Shopping,Mobile Wallet,Current,0.4,2023-09
744,777454,2023-04-09,3417.41,Shopping,Mobile Wallet,Current,0.4,2023-04
744,844333,2023-08-29,1391.62,Shopping,Debit Card,Current,0.4,2023-08
745,113476,2023-06-19,582.2,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-06
745,620910,2023-01-19,4210.88,Healthcare,Credit Card,Fully Paid,0.2,2023-01
745,776576,2023-03-26,525.86,Entertainment,Crypto,Fully Paid,0.2,2023-03
745,136963,2023-11-10,3012.87,Shopping,Bank Transfer,Fully Paid,0.2,2023-11
745,927388,2023-12-12,337.81,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-12
745,335363,2023-09-19,1126.59,Entertainment,Crypto,Fully Paid,0.2,2023-09
745,812433,2023-11-06,2294.06,Entertainment,Credit Card,Fully Paid,0.2,2023-11
746,987921,2023-06-17,2283.95,Healthcare,Debit Card,Current,0.4,2023-06
746,398483,2023-06-14,1718.78,Entertainment,Mobile Wallet,Current,0.4,2023-06
746,828840,2023-05-19,4061.84,Bills,Crypto,Current,0.4,2023-05
746,110626,2023-01-11,4682.04,Groceries,Crypto,Current,0.4,2023-01
746,280216,2023-02-22,1845.16,Healthcare,Crypto,Current,0.4,2023-02
746,497533,2023-12-15,1084.38,Groceries,Mobile Wallet,Current,0.4,2023-12
746,133517,2023-03-02,390.93,Groceries,Mobile Wallet,Current,0.4,2023-03
746,100371,2023-12-31,3903.58,Loan Payment,Credit Card,Current,0.4,2023-12
746,350173,2023-06-25,2350.22,Bills,Bank Transfer,Current,0.4,2023-06
746,139537,2023-12-19,693.73,Shopping,Credit Card,Current,0.4,2023-12
746,945060,2023-12-04,2906.53,Loan Payment,Bank Transfer,Current,0.4,2023-12
746,822976,2023-12-24,4844.97,Shopping,Mobile Wallet,Current,0.4,2023-12
746,875405,2023-11-12,2094.23,Entertainment,Crypto,Current,0.4,2023-11
746,665495,2023-03-11,3167.14,Entertainment,Crypto,Current,0.4,2023-03
746,846620,2023-12-04,438.04,Healthcare,Crypto,Current,0.4,2023-12
746,559937,2023-05-01,1998.53,Healthcare,Bank Transfer,Current,0.4,2023-05
746,252104,2023-12-08,1918.77,Entertainment,Debit Card,Current,0.4,2023-12
746,158342,2023-01-16,3099.2,Healthcare,Bank Transfer,Current,0.4,2023-01
746,669104,2023-03-19,2766.15,Groceries,Mobile Wallet,Current,0.4,2023-03
746,478362,2023-12-02,2487.17,Bills,Debit Card,Current,0.4,2023-12
746,276006,2023-12-26,1694.67,Healthcare,Crypto,Current,0.4,2023-12
746,372610,2023-12-30,2823.18,Bills,Mobile Wallet,Current,0.4,2023-12
746,696319,2023-10-21,2199.28,Shopping,Debit Card,Current,0.4,2023-10
746,224841,2023-05-08,2597.57,Loan Payment,Crypto,Current,0.4,2023-05
746,708377,2023-06-06,505.15,Entertainment,Credit Card,Current,0.4,2023-06
746,154538,2023-11-11,4633.94,Bills,Mobile Wallet,Current,0.4,2023-11
746,597835,2023-07-17,4910.07,Groceries,Crypto,Current,0.4,2023-07
746,130224,2023-01-16,3947.26,Groceries,Bank Transfer,Current,0.4,2023-01
746,753183,2023-03-26,1782.89,Entertainment,Mobile Wallet,Current,0.4,2023-03
746,249889,2023-11-05,3311.86,Loan Payment,Debit Card,Current,0.4,2023-11
746,350972,2023-12-11,4207.88,Healthcare,Debit Card,Current,0.4,2023-12
746,515403,2023-01-14,3458.03,Groceries,Bank Transfer,Current,0.4,2023-01
746,733017,2023-01-21,730.17,Loan Payment,Crypto,Current,0.4,2023-01
746,767882,2023-06-23,2304.93,Loan Payment,Credit Card,Current,0.4,2023-06
746,552072,2023-06-29,2184.36,Bills,Crypto,Current,0.4,2023-06
746,899235,2023-12-25,4934.78,Entertainment,Credit Card,Current,0.4,2023-12
746,452394,2023-11-04,775.7,Groceries,Bank Transfer,Current,0.4,2023-11
746,581830,2023-05-17,3409.21,Shopping,Credit Card,Current,0.4,2023-05
746,399569,2023-10-02,2574.38,Healthcare,Crypto,Current,0.4,2023-10
746,716330,2023-03-30,2559.64,Shopping,Debit Card,Current,0.4,2023-03
746,504331,2023-02-04,2318.01,Loan Payment,Credit Card,Current,0.4,2023-02
746,752816,2023-04-01,4832.76,Shopping,Credit Card,Current,0.4,2023-04
746,583473,2023-10-01,1693.81,Shopping,Mobile Wallet,Current,0.4,2023-10
746,107785,2024-01-01,3257.95,Shopping,Credit Card,Current,0.4,2024-01
747,989231,2023-10-15,3558.39,Healthcare,Mobile Wallet,Fully Paid,0.4,2023-10
747,814024,2023-08-10,904.56,Entertainment,Bank Transfer,Fully Paid,0.4,2023-08
747,916374,2023-09-09,2379.95,Loan Payment,Credit Card,Fully Paid,0.4,2023-09
747,142651,2023-09-27,781.09,Healthcare,Bank Transfer,Fully Paid,0.4,2023-09
747,908798,2023-11-14,3434.43,Healthcare,Credit Card,Fully Paid,0.4,2023-11
747,249798,2023-08-19,3147.97,Groceries,Crypto,Fully Paid,0.4,2023-08
747,488001,2023-11-01,1463.15,Shopping,Debit Card,Fully Paid,0.4,2023-11
747,485061,2023-03-22,4467.82,Shopping,Crypto,Fully Paid,0.4,2023-03
747,957715,2023-10-07,782.15,Entertainment,Debit Card,Fully Paid,0.4,2023-10
747,853903,2023-03-23,1601.22,Shopping,Debit Card,Fully Paid,0.4,2023-03
747,743889,2023-12-12,4911.05,Bills,Credit Card,Fully Paid,0.4,2023-12
747,577353,2023-03-15,1366.54,Entertainment,Crypto,Fully Paid,0.4,2023-03
747,474810,2023-06-15,403.73,Loan Payment,Bank Transfer,Fully Paid,0.4,2023-06
747,528475,2023-04-14,193.14,Entertainment,Bank Transfer,Fully Paid,0.4,2023-04
747,219620,2023-11-05,3790.91,Loan Payment,Bank Transfer,Fully Paid,0.4,2023-11
747,353634,2023-04-23,3132.57,Loan Payment,Debit Card,Fully Paid,0.4,2023-04
747,868698,2023-12-12,2208.89,Shopping,Crypto,Fully Paid,0.4,2023-12
747,900496,2023-11-07,3150.26,Loan Payment,Credit Card,Fully Paid,0.4,2023-11
747,627006,2023-03-07,4728.9,Bills,Bank Transfer,Fully Paid,0.4,2023-03
747,628910,2023-07-08,2919.38,Loan Payment,Mobile Wallet,Fully Paid,0.4,2023-07
747,724238,2023-11-11,1773.32,Entertainment,Bank Transfer,Fully Paid,0.4,2023-11
747,288603,2023-09-03,3398.69,Entertainment,Debit Card,Fully Paid,0.4,2023-09
747,556214,2023-08-26,1051.05,Entertainment,Crypto,Fully Paid,0.4,2023-08
747,458613,2023-03-11,2545.05,Loan Payment,Mobile Wallet,Fully Paid,0.4,2023-03
747,362313,2023-06-13,1299.77,Shopping,Debit Card,Fully Paid,0.4,2023-06
747,662545,2023-06-24,3742.16,Healthcare,Mobile Wallet,Fully Paid,0.4,2023-06
747,637632,2023-05-12,766.7,Groceries,Debit Card,Fully Paid,0.4,2023-05
747,250166,2023-12-28,1900.55,Entertainment,Bank Transfer,Fully Paid,0.4,2023-12
747,497000,2023-04-20,1678.41,Bills,Debit Card,Fully Paid,0.4,2023-04
747,511233,2023-12-25,2613.58,Loan Payment,Mobile Wallet,Fully Paid,0.4,2023-12
747,540774,2023-03-24,4771.27,Entertainment,Crypto,Fully Paid,0.4,2023-03
747,507930,2023-10-10,464.32,Loan Payment,Mobile Wallet,Fully Paid,0.4,2023-10
747,134732,2023-10-30,416.26,Entertainment,Mobile Wallet,Fully Paid,0.4,2023-10
747,659468,2023-07-02,2324.26,Groceries,Credit Card,Fully Paid,0.4,2023-07
747,919044,2023-04-28,4214.15,Shopping,Bank Transfer,Fully Paid,0.4,2023-04
748,113586,2023-10-27,492.19,Loan Payment,Debit Card,Current,0.4,2023-10
748,523109,2023-05-15,429.75,Loan Payment,Credit Card,Current,0.4,2023-05
748,176984,2023-06-05,2462.49,Loan Payment,Bank Transfer,Current,0.4,2023-06
748,190424,2023-05-17,3783.31,Healthcare,Bank Transfer,Current,0.4,2023-05
748,442673,2023-09-28,346.68,Shopping,Credit Card,Current,0.4,2023-09
748,828038,2023-02-12,2545.71,Groceries,Bank Transfer,Current,0.4,2023-02
748,714161,2023-03-20,2574.38,Shopping,Mobile Wallet,Current,0.4,2023-03
748,921085,2023-09-26,2148.8,Bills,Crypto,Current,0.4,2023-09
748,176059,2023-07-03,237.41,Loan Payment,Debit Card,Current,0.4,2023-07
748,291136,2023-12-27,1533.6,Bills,Crypto,Current,0.4,2023-12
748,623884,2023-12-23,433.29,Healthcare,Mobile Wallet,Current,0.4,2023-12
748,773550,2023-08-17,2384.62,Entertainment,Credit Card,Current,0.4,2023-08
748,898620,2023-07-09,248.8,Bills,Credit Card,Current,0.4,2023-07
748,979803,2023-12-07,1951.35,Entertainment,Debit Card,Current,0.4,2023-12
748,526758,2023-02-05,1481.55,Loan Payment,Credit Card,Current,0.4,2023-02
748,114061,2023-04-18,4692.89,Loan Payment,Debit Card,Current,0.4,2023-04
748,409776,2023-12-10,216.87,Healthcare,Bank Transfer,Current,0.4,2023-12
