user_id,total_spent,avg_transaction_value,transaction_count,unique_categories,most_used_payment_method,avg_risk_score,spending_trend,5D_vector
516,22871.9,3267.414285714286,7,4,Bank Transfer,0.4,0.38184940071301976,"[0.4, np.float64(0.5738791623171935), 0.38184940071301976, 22871.9, 7]"
517,99347.42,2069.7379166666665,48,6,Credit Card,0.4000000000000001,3.0945968129438333,"[0.4000000000000001, np.float64(0.5738791623171935), 3.0945968129438333, 99347.42, 48]"
518,92252.09,2250.050975609756,41,6,Bank Transfer,0.4000000000000001,1.5097061218808694,"[0.4000000000000001, np.float64(0.5738791623171935), 1.5097061218808694, 92252.09, 41]"
519,15164.939999999999,3032.988,5,4,Bank Transfer,0.4,0.2758962644662995,"[0.4, np.float64(0.5738791623171935), 0.2758962644662995, 15164.939999999999, 5]"
520,96399.38,2190.895,44,6,Credit Card,0.2,1.734890830552598,"[0.2, np.float64(0.5738791623171935), 1.734890830552598, 96399.38, 44]"
521,70442.01,2515.786071428571,28,6,Crypto,0.4,0.4323276105020127,"[0.4, np.float64(0.5738791623171935), 0.4323276105020127, 70442.01, 28]"
522,91510.12,2541.9477777777774,36,6,Bank Transfer,0.4,2.630612365787497,"[0.4, np.float64(0.5738791623171935), 2.630612365787497, 91510.12, 36]"
523,136074.54,2895.2029787234046,47,6,Credit Card,0.4,0.5105769988834282,"[0.4, np.float64(0.5738791623171935), 0.5105769988834282, 136074.54, 47]"
524,75035.84,2779.105185185185,27,6,Credit Card,0.4,0.5924949214910856,"[0.4, np.float64(0.5738791623171935), 0.5924949214910856, 75035.84, 27]"
525,33171.37,3015.579090909091,11,5,Debit Card,0.9,0.8607372881120579,"[0.9, np.float64(0.5738791623171935), 0.8607372881120579, 33171.37, 11]"
526,95370.56,2805.0164705882353,34,6,Debit Card,0.4,1.3247199921386987,"[0.4, np.float64(0.5738791623171935), 1.3247199921386987, 95370.56, 34]"
527,112130.47,2491.7882222222224,45,6,Bank Transfer,0.2,0.7070455151607199,"[0.2, np.float64(0.5738791623171935), 0.7070455151607199, 112130.47, 45]"
528,119641.1,2441.6551020408165,49,6,Debit Card,0.9,0.8425042534426822,"[0.9, np.float64(0.5738791623171935), 0.8425042534426822, 119641.1, 49]"
529,112164.31,2670.5788095238095,42,6,Debit Card,0.9000000000000001,0.49764302691115725,"[0.9000000000000001, np.float64(0.5738791623171935), 0.49764302691115725, 112164.31, 42]"
530,14632.04,2090.2914285714287,7,5,Bank Transfer,0.2,0.25125647310994154,"[0.2, np.float64(0.5738791623171935), 0.25125647310994154, 14632.04, 7]"
531,133608.0,2672.16,50,6,Crypto,0.2,2.1556081709336525,"[0.2, np.float64(0.5738791623171935), 2.1556081709336525, 133608.0, 50]"
532,81910.23,2824.4906896551724,29,6,Bank Transfer,0.4,1.100807478017469,"[0.4, np.float64(0.5738791623171935), 1.100807478017469, 81910.23, 29]"
533,144924.65,2957.645918367347,49,6,Debit Card,0.4,0.5129548861465085,"[0.4, np.float64(0.5738791623171935), 0.5129548861465085, 144924.65, 49]"
534,30430.83,2535.9025,12,6,Bank Transfer,0.4000000000000001,2.050205322122775,"[0.4000000000000001, np.float64(0.5738791623171935), 2.050205322122775, 30430.83, 12]"
535,74725.07,2197.7961764705883,34,6,Debit Card,0.2,4.082536946202672,"[0.2, np.float64(0.5738791623171935), 4.082536946202672, 74725.07, 34]"
536,62970.86,2623.7858333333334,24,6,Debit Card,0.4000000000000001,0.7075670358958324,"[0.4000000000000001, np.float64(0.5738791623171935), 0.7075670358958324, 62970.86, 24]"
537,122192.6,2715.391111111111,45,6,Crypto,0.2,1.4934733216187157,"[0.2, np.float64(0.5738791623171935), 1.4934733216187157, 122192.6, 45]"
538,17852.190000000002,2550.3128571428574,7,4,Bank Transfer,0.4,0.45994172972671965,"[0.4, np.float64(0.5738791623171935), 0.45994172972671965, 17852.190000000002, 7]"
539,109281.24,2601.934285714286,42,6,Credit Card,0.2,1.9630839546877825,"[0.2, np.float64(0.5738791623171935), 1.9630839546877825, 109281.24, 42]"
540,71982.14,2879.2856,25,6,Credit Card,0.2,0.25139140533469084,"[0.2, np.float64(0.5738791623171935), 0.25139140533469084, 71982.14, 25]"
541,22480.71,2248.071,10,6,Crypto,0.6,1.5105665845331644,"[0.6, np.float64(0.5738791623171935), 1.5105665845331644, 22480.71, 10]"
542,76013.48,2303.438787878788,33,6,Bank Transfer,0.2,1.4496432289012675,"[0.2, np.float64(0.5738791623171935), 1.4496432289012675, 76013.48, 33]"
543,32384.690000000002,1904.9817647058826,17,6,Mobile Wallet,0.4,2.629299143315001,"[0.4, np.float64(0.5738791623171935), 2.629299143315001, 32384.690000000002, 17]"
544,85654.34,2519.245294117647,34,6,Credit Card,0.6,2.414046280121351,"[0.6, np.float64(0.5738791623171935), 2.414046280121351, 85654.34, 34]"
545,63382.49,2437.788076923077,26,6,Mobile Wallet,0.4,0.7778745169099325,"[0.4, np.float64(0.5738791623171935), 0.7778745169099325, 63382.49, 26]"
546,61808.01,2809.455,22,6,Bank Transfer,0.2,0.43918166882821535,"[0.2, np.float64(0.5738791623171935), 0.43918166882821535, 61808.01, 22]"
547,114873.8,2297.476,50,6,Bank Transfer,0.2,1.0938981751719585,"[0.2, np.float64(0.5738791623171935), 1.0938981751719585, 114873.8, 50]"
548,98770.64,2296.9916279069766,43,6,Credit Card,0.9,1.4007340021747179,"[0.9, np.float64(0.5738791623171935), 1.4007340021747179, 98770.64, 43]"
549,45294.17,2383.903684210526,19,6,Crypto,0.2,1.5506472974520225,"[0.2, np.float64(0.5738791623171935), 1.5506472974520225, 45294.17, 19]"
550,39915.399999999994,2217.522222222222,18,5,Crypto,0.4,0.8372646583011286,"[0.4, np.float64(0.5738791623171935), 0.8372646583011286, 39915.399999999994, 18]"
551,33371.270000000004,3033.7518181818186,11,4,Bank Transfer,0.2,0.5135055548450616,"[0.2, np.float64(0.5738791623171935), 0.5135055548450616, 33371.270000000004, 11]"
552,41277.03,2751.802,15,6,Crypto,0.4,0.470290052979422,"[0.4, np.float64(0.5738791623171935), 0.470290052979422, 41277.03, 15]"
553,122373.92,2497.4269387755103,49,6,Crypto,0.9,0.5131728896947781,"[0.9, np.float64(0.5738791623171935), 0.5131728896947781, 122373.92, 49]"
554,36700.630000000005,2621.4735714285716,14,5,Mobile Wallet,0.4,0.18999714091279382,"[0.4, np.float64(0.5738791623171935), 0.18999714091279382, 36700.630000000005, 14]"
555,48366.28,2418.314,20,6,Debit Card,0.4,0.3567003298503084,"[0.4, np.float64(0.5738791623171935), 0.3567003298503084, 48366.28, 20]"
556,50922.68,2995.4517647058824,17,6,Credit Card,0.2,0.20925490003317315,"[0.2, np.float64(0.5738791623171935), 0.20925490003317315, 50922.68, 17]"
557,64631.33,2585.2532,25,6,Credit Card,0.9,0.15193294372567495,"[0.9, np.float64(0.5738791623171935), 0.15193294372567495, 64631.33, 25]"
558,67750.51,2419.661071428571,28,6,Bank Transfer,0.9,1.5042710005009927,"[0.9, np.float64(0.5738791623171935), 1.5042710005009927, 67750.51, 28]"
559,69130.45,3142.293181818182,22,6,Credit Card,0.4,0.4020811527060463,"[0.4, np.float64(0.5738791623171935), 0.4020811527060463, 69130.45, 22]"
560,64769.75,2313.2053571428573,28,6,Bank Transfer,0.9,1.0296721819529753,"[0.9, np.float64(0.5738791623171935), 1.0296721819529753, 64769.75, 28]"
561,14186.130000000001,2837.226,5,4,Bank Transfer,0.4,0.6669788123661493,"[0.4, np.float64(0.5738791623171935), 0.6669788123661493, 14186.130000000001, 5]"
562,37791.72,2361.9825,16,6,Debit Card,0.4,0.555350537815268,"[0.4, np.float64(0.5738791623171935), 0.555350537815268, 37791.72, 16]"
563,94756.29000000001,2560.980810810811,37,6,Bank Transfer,0.4,1.971952341900116,"[0.4, np.float64(0.5738791623171935), 1.971952341900116, 94756.29000000001, 37]"
564,80099.21,2762.0417241379314,29,6,Debit Card,0.2,1.3447517007343959,"[0.2, np.float64(0.5738791623171935), 1.3447517007343959, 80099.21, 29]"
565,35108.340000000004,2340.556,15,6,Bank Transfer,0.9,1.845127824954475,"[0.9, np.float64(0.5738791623171935), 1.845127824954475, 35108.340000000004, 15]"
566,84850.97,2424.3134285714286,35,6,Crypto,1.0,1.852882923297176,"[1.0, np.float64(0.5738791623171935), 1.852882923297176, 84850.97, 35]"
567,46552.01,2450.105789473684,19,6,Debit Card,0.2,0.7664626175402421,"[0.2, np.float64(0.5738791623171935), 0.7664626175402421, 46552.01, 19]"
568,14837.72,2472.9533333333334,6,4,Mobile Wallet,0.6,0.07554945924111922,"[0.6, np.float64(0.5738791623171935), 0.07554945924111922, 14837.72, 6]"
569,118873.75,2764.5058139534885,43,6,Crypto,0.19999999999999998,2.933002623967133,"[0.19999999999999998, np.float64(0.5738791623171935), 2.933002623967133, 118873.75, 43]"
570,133956.45,2790.759375,48,6,Credit Card,0.4000000000000001,0.45927778438296757,"[0.4000000000000001, np.float64(0.5738791623171935), 0.45927778438296757, 133956.45, 48]"
571,85544.56,2251.1726315789474,38,6,Credit Card,1.0,1.9392661513838614,"[1.0, np.float64(0.5738791623171935), 1.9392661513838614, 85544.56, 38]"
572,108068.18000000001,2513.2134883720933,43,6,Mobile Wallet,0.19999999999999998,1.3548397274935762,"[0.19999999999999998, np.float64(0.5738791623171935), 1.3548397274935762, 108068.18000000001, 43]"
573,26118.54,2176.545,12,6,Crypto,0.9,4.282602711662937,"[0.9, np.float64(0.5738791623171935), 4.282602711662937, 26118.54, 12]"
574,40796.5,2549.78125,16,6,Credit Card,0.2,0.933345117432943,"[0.2, np.float64(0.5738791623171935), 0.933345117432943, 40796.5, 16]"
575,67749.7,2509.248148148148,27,6,Bank Transfer,0.2,1.0214406042366788,"[0.2, np.float64(0.5738791623171935), 1.0214406042366788, 67749.7, 27]"
576,19091.809999999998,3818.3619999999996,5,3,Bank Transfer,0.4,0.1897493989607115,"[0.4, np.float64(0.5738791623171935), 0.1897493989607115, 19091.809999999998, 5]"
577,48214.73,2836.160588235294,17,6,Mobile Wallet,0.4,0.8772459968861996,"[0.4, np.float64(0.5738791623171935), 0.8772459968861996, 48214.73, 17]"
578,92270.15,2306.75375,40,6,Debit Card,0.7,3.041851531965854,"[0.7, np.float64(0.5738791623171935), 3.041851531965854, 92270.15, 40]"
579,82841.84,2672.3174193548384,31,6,Crypto,0.4,1.05502867771571,"[0.4, np.float64(0.5738791623171935), 1.05502867771571, 82841.84, 31]"
580,41455.93,2763.728666666667,15,6,Credit Card,0.2,0.5629851974692489,"[0.2, np.float64(0.5738791623171935), 0.5629851974692489, 41455.93, 15]"
581,45768.03,3520.6176923076923,13,6,Credit Card,0.4,0.12111349724923015,"[0.4, np.float64(0.5738791623171935), 0.12111349724923015, 45768.03, 13]"
582,52763.96,2398.3618181818183,22,6,Credit Card,0.2,0.538686132683949,"[0.2, np.float64(0.5738791623171935), 0.538686132683949, 52763.96, 22]"
583,61781.45,1817.1014705882353,34,6,Crypto,0.4,2.5334549480118853,"[0.4, np.float64(0.5738791623171935), 2.5334549480118853, 61781.45, 34]"
584,24596.5,2049.7083333333335,12,6,Crypto,0.4000000000000001,1.474273969502878,"[0.4000000000000001, np.float64(0.5738791623171935), 1.474273969502878, 24596.5, 12]"
585,40324.32,2688.288,15,6,Crypto,0.2,6.154869506602348,"[0.2, np.float64(0.5738791623171935), 6.154869506602348, 40324.32, 15]"
586,37100.31,2853.87,13,5,Bank Transfer,0.2,0.49784033924284987,"[0.2, np.float64(0.5738791623171935), 0.49784033924284987, 37100.31, 13]"
587,76810.84,2560.3613333333333,30,6,Mobile Wallet,1.0,2.1993533684412125,"[1.0, np.float64(0.5738791623171935), 2.1993533684412125, 76810.84, 30]"
588,105705.04,2642.6259999999997,40,6,Bank Transfer,0.2,1.0102532695555035,"[0.2, np.float64(0.5738791623171935), 1.0102532695555035, 105705.04, 40]"
589,58990.3,2457.929166666667,24,6,Mobile Wallet,0.20000000000000004,2.326472193332664,"[0.20000000000000004, np.float64(0.5738791623171935), 2.326472193332664, 58990.3, 24]"
590,31124.95,1830.879411764706,17,6,Credit Card,0.2,3.96716569284853,"[0.2, np.float64(0.5738791623171935), 3.96716569284853, 31124.95, 17]"
591,130067.8,2767.4,47,6,Bank Transfer,0.2,1.0658871810018797,"[0.2, np.float64(0.5738791623171935), 1.0658871810018797, 130067.8, 47]"
592,125316.94,2666.3178723404258,47,6,Crypto,0.4,1.0385113382270295,"[0.4, np.float64(0.5738791623171935), 1.0385113382270295, 125316.94, 47]"
593,12886.59,2147.765,6,5,Debit Card,0.4000000000000001,0.9961011081477575,"[0.4000000000000001, np.float64(0.5738791623171935), 0.9961011081477575, 12886.59, 6]"
594,118383.43,2573.5528260869564,46,6,Crypto,0.2,1.777271051990667,"[0.2, np.float64(0.5738791623171935), 1.777271051990667, 118383.43, 46]"
595,90173.73,2312.146923076923,39,6,Credit Card,0.2,0.9673358774811839,"[0.2, np.float64(0.5738791623171935), 0.9673358774811839, 90173.73, 39]"
596,95976.93,2460.9469230769228,39,6,Bank Transfer,0.4,0.39498341052304164,"[0.4, np.float64(0.5738791623171935), 0.39498341052304164, 95976.93, 39]"
597,24432.93,3054.11625,8,5,Credit Card,0.2,1.0079669126031308,"[0.2, np.float64(0.5738791623171935), 1.0079669126031308, 24432.93, 8]"
598,123855.96,2880.371162790698,43,6,Debit Card,0.9,0.9258394457787249,"[0.9, np.float64(0.5738791623171935), 0.9258394457787249, 123855.96, 43]"
599,63532.68,2269.0242857142857,28,6,Crypto,0.4,0.8104028290447762,"[0.4, np.float64(0.5738791623171935), 0.8104028290447762, 63532.68, 28]"
600,68735.8,2370.2000000000003,29,6,Bank Transfer,0.7,1.2923524285116201,"[0.7, np.float64(0.5738791623171935), 1.2923524285116201, 68735.8, 29]"
601,85960.7,2686.271875,32,6,Debit Card,0.2,0.987106413710907,"[0.2, np.float64(0.5738791623171935), 0.987106413710907, 85960.7, 32]"
602,29384.7,2671.336363636364,11,6,Crypto,0.4,0.6098918112013316,"[0.4, np.float64(0.5738791623171935), 0.6098918112013316, 29384.7, 11]"
603,86081.21,2776.813225806452,31,6,Mobile Wallet,0.9,0.7324453571562644,"[0.9, np.float64(0.5738791623171935), 0.7324453571562644, 86081.21, 31]"
604,63751.85,2656.327083333333,24,6,Bank Transfer,0.4000000000000001,0.7255329973714614,"[0.4000000000000001, np.float64(0.5738791623171935), 0.7255329973714614, 63751.85, 24]"
605,50374.18,2651.2726315789473,19,6,Debit Card,0.4,0.5490708574955887,"[0.4, np.float64(0.5738791623171935), 0.5490708574955887, 50374.18, 19]"
606,95594.56999999999,2583.6370270270268,37,5,Mobile Wallet,0.4,0.24495519808499783,"[0.4, np.float64(0.5738791623171935), 0.24495519808499783, 95594.56999999999, 37]"
607,98621.75,2665.4527027027025,37,6,Credit Card,0.4,0.6952613211979985,"[0.4, np.float64(0.5738791623171935), 0.6952613211979985, 98621.75, 37]"
608,121021.81999999999,2420.4364,50,6,Debit Card,0.2,0.890031711284312,"[0.2, np.float64(0.5738791623171935), 0.890031711284312, 121021.81999999999, 50]"
609,52197.27,2174.88625,24,6,Credit Card,0.5,1.0411332960443855,"[0.5, np.float64(0.5738791623171935), 1.0411332960443855, 52197.27, 24]"
610,142977.27,2917.9034693877547,49,6,Crypto,0.6,0.6996501599602638,"[0.6, np.float64(0.5738791623171935), 0.6996501599602638, 142977.27, 49]"
611,55841.49,2427.890869565217,23,6,Crypto,0.6,0.9686505462407994,"[0.6, np.float64(0.5738791623171935), 0.9686505462407994, 55841.49, 23]"
612,122884.23,2925.815,42,6,Debit Card,0.9000000000000001,0.28336558464419287,"[0.9000000000000001, np.float64(0.5738791623171935), 0.28336558464419287, 122884.23, 42]"
613,107409.35,2619.740243902439,41,6,Debit Card,0.20000000000000004,1.0661832446464214,"[0.20000000000000004, np.float64(0.5738791623171935), 1.0661832446464214, 107409.35, 41]"
614,54016.14,3177.42,17,6,Crypto,0.2,0.8265357864465295,"[0.2, np.float64(0.5738791623171935), 0.8265357864465295, 54016.14, 17]"
615,43495.6,2899.7066666666665,15,6,Credit Card,0.9,0.9682816777469301,"[0.9, np.float64(0.5738791623171935), 0.9682816777469301, 43495.6, 15]"
616,114554.24,2603.5054545454545,44,6,Credit Card,0.4,1.2905893063103537,"[0.4, np.float64(0.5738791623171935), 1.2905893063103537, 114554.24, 44]"
617,74204.81,2558.786551724138,29,6,Bank Transfer,0.2,0.9980846471846049,"[0.2, np.float64(0.5738791623171935), 0.9980846471846049, 74204.81, 29]"
618,74561.85,2662.9232142857145,28,6,Crypto,0.4,2.161106870649559,"[0.4, np.float64(0.5738791623171935), 2.161106870649559, 74561.85, 28]"
619,93569.42,2462.353157894737,38,6,Mobile Wallet,0.4,1.4225333863174066,"[0.4, np.float64(0.5738791623171935), 1.4225333863174066, 93569.42, 38]"
620,99598.74,2845.6782857142857,35,6,Debit Card,0.8,1.5543956864185298,"[0.8, np.float64(0.5738791623171935), 1.5543956864185298, 99598.74, 35]"
621,55245.57,2301.89875,24,6,Mobile Wallet,0.20000000000000004,1.6869154139546878,"[0.20000000000000004, np.float64(0.5738791623171935), 1.6869154139546878, 55245.57, 24]"
622,57628.81,2619.4913636363635,22,6,Crypto,0.2,0.2013712246203483,"[0.2, np.float64(0.5738791623171935), 0.2013712246203483, 57628.81, 22]"
623,34371.05,3124.640909090909,11,5,Credit Card,0.9,0.8889913718400028,"[0.9, np.float64(0.5738791623171935), 0.8889913718400028, 34371.05, 11]"
624,77166.96,2660.929655172414,29,6,Bank Transfer,0.4,0.7020145961933587,"[0.4, np.float64(0.5738791623171935), 0.7020145961933587, 77166.96, 29]"
625,102506.96,2440.6419047619047,42,6,Credit Card,0.2,1.2392203535275421,"[0.2, np.float64(0.5738791623171935), 1.2392203535275421, 102506.96, 42]"
626,16841.98,2806.9966666666664,6,4,Credit Card,0.20000000000000004,0.014854968176618443,"[0.20000000000000004, np.float64(0.5738791623171935), 0.014854968176618443, 16841.98, 6]"
627,83666.67,2460.784411764706,34,6,Debit Card,0.4,2.2972520969836183,"[0.4, np.float64(0.5738791623171935), 2.2972520969836183, 83666.67, 34]"
628,13656.34,2731.268,5,4,Credit Card,0.4,-0.21332203496882074,"[0.4, np.float64(0.5738791623171935), -0.21332203496882074, 13656.34, 5]"
629,85256.57,2750.211935483871,31,6,Credit Card,0.4,1.3415844394992569,"[0.4, np.float64(0.5738791623171935), 1.3415844394992569, 85256.57, 31]"
630,108143.43,2637.644634146341,41,6,Credit Card,0.20000000000000004,0.6127223429385518,"[0.20000000000000004, np.float64(0.5738791623171935), 0.6127223429385518, 108143.43, 41]"
631,21437.82,2143.782,10,6,Crypto,0.2,0.47044220421186966,"[0.2, np.float64(0.5738791623171935), 0.47044220421186966, 21437.82, 10]"
632,115056.17,2556.8037777777777,45,6,Crypto,0.4,0.9033547594385003,"[0.4, np.float64(0.5738791623171935), 0.9033547594385003, 115056.17, 45]"
633,83845.14,2704.681935483871,31,6,Mobile Wallet,0.2,1.1937846064627344,"[0.2, np.float64(0.5738791623171935), 1.1937846064627344, 83845.14, 31]"
634,40925.47,2923.2478571428574,14,6,Crypto,0.2,1.165266832520397,"[0.2, np.float64(0.5738791623171935), 1.165266832520397, 40925.47, 14]"
635,87558.35,2366.441891891892,37,6,Credit Card,0.2,2.519869628036226,"[0.2, np.float64(0.5738791623171935), 2.519869628036226, 87558.35, 37]"
636,109772.66,2552.852558139535,43,6,Bank Transfer,0.39999999999999997,1.14555193878708,"[0.39999999999999997, np.float64(0.5738791623171935), 1.14555193878708, 109772.66, 43]"
637,22772.66,2846.5825,8,5,Bank Transfer,0.2,0.1760625077400641,"[0.2, np.float64(0.5738791623171935), 0.1760625077400641, 22772.66, 8]"
638,143724.26,2933.1481632653063,49,6,Crypto,0.2,1.796299596312328,"[0.2, np.float64(0.5738791623171935), 1.796299596312328, 143724.26, 49]"
639,124120.81999999999,2640.8685106382977,47,6,Crypto,0.4,2.209861690306287,"[0.4, np.float64(0.5738791623171935), 2.209861690306287, 124120.81999999999, 47]"
640,75899.61,2617.227931034483,29,6,Debit Card,0.4,1.1172209258320198,"[0.4, np.float64(0.5738791623171935), 1.1172209258320198, 75899.61, 29]"
641,50235.1,2283.413636363636,22,6,Crypto,0.2,1.0304652955446687,"[0.2, np.float64(0.5738791623171935), 1.0304652955446687, 50235.1, 22]"
642,26019.05,2001.4653846153847,13,6,Bank Transfer,0.6,2.215016648533261,"[0.6, np.float64(0.5738791623171935), 2.215016648533261, 26019.05, 13]"
643,121259.97,2474.6932653061226,49,6,Mobile Wallet,0.4,1.936161912318586,"[0.4, np.float64(0.5738791623171935), 1.936161912318586, 121259.97, 49]"
644,10202.89,2040.578,5,5,Credit Card,0.2,0.20146208756175532,"[0.2, np.float64(0.5738791623171935), 0.20146208756175532, 10202.89, 5]"
645,61759.92,2807.2690909090907,22,6,Credit Card,0.6,2.407302233206058,"[0.6, np.float64(0.5738791623171935), 2.407302233206058, 61759.92, 22]"
646,44650.04,1941.3060869565218,23,6,Bank Transfer,0.4,1.2441368153849028,"[0.4, np.float64(0.5738791623171935), 1.2441368153849028, 44650.04, 23]"
647,99702.29000000001,2623.744473684211,38,6,Mobile Wallet,0.4,1.8255077810692688,"[0.4, np.float64(0.5738791623171935), 1.8255077810692688, 99702.29000000001, 38]"
648,25497.19,2833.021111111111,9,4,Bank Transfer,0.4,0.22031771451381987,"[0.4, np.float64(0.5738791623171935), 0.22031771451381987, 25497.19, 9]"
649,104526.12,2177.6275,48,6,Crypto,0.20000000000000004,0.676312980933121,"[0.20000000000000004, np.float64(0.5738791623171935), 0.676312980933121, 104526.12, 48]"
650,74751.02,2669.679285714286,28,6,Credit Card,0.4,1.6755465779888896,"[0.4, np.float64(0.5738791623171935), 1.6755465779888896, 74751.02, 28]"
651,123600.9,2942.8785714285714,42,6,Debit Card,1.0,0.8477267809413174,"[1.0, np.float64(0.5738791623171935), 0.8477267809413174, 123600.9, 42]"
652,120783.06,2569.852340425532,47,6,Mobile Wallet,0.4,0.4818183545312028,"[0.4, np.float64(0.5738791623171935), 0.4818183545312028, 120783.06, 47]"
653,101518.97,2671.5518421052634,38,6,Debit Card,0.4,0.615845998444363,"[0.4, np.float64(0.5738791623171935), 0.615845998444363, 101518.97, 38]"
654,127920.04,2842.6675555555553,45,6,Mobile Wallet,0.4,0.45563130827274867,"[0.4, np.float64(0.5738791623171935), 0.45563130827274867, 127920.04, 45]"
655,57208.49,2288.3396,25,6,Credit Card,0.4,0.960466566910847,"[0.4, np.float64(0.5738791623171935), 0.960466566910847, 57208.49, 25]"
656,60909.91,3045.4955,20,6,Mobile Wallet,0.4,1.168807965637853,"[0.4, np.float64(0.5738791623171935), 1.168807965637853, 60909.91, 20]"
657,53549.78,2549.9895238095237,21,6,Debit Card,0.4,0.8112972410575573,"[0.4, np.float64(0.5738791623171935), 0.8112972410575573, 53549.78, 21]"
658,75255.34,2687.690714285714,28,6,Crypto,0.4,1.387645726950035,"[0.4, np.float64(0.5738791623171935), 1.387645726950035, 75255.34, 28]"
659,72418.89,2682.181111111111,27,6,Credit Card,0.4,4.3936680893900295,"[0.4, np.float64(0.5738791623171935), 4.3936680893900295, 72418.89, 27]"
660,41867.06,2093.353,20,5,Credit Card,0.2,4.691016369398224,"[0.2, np.float64(0.5738791623171935), 4.691016369398224, 41867.06, 20]"
661,94949.53,2498.6718421052633,38,6,Debit Card,0.4,0.6967589309704586,"[0.4, np.float64(0.5738791623171935), 0.6967589309704586, 94949.53, 38]"
662,123821.89,2751.5975555555556,45,6,Crypto,0.2,0.6943710576539611,"[0.2, np.float64(0.5738791623171935), 0.6943710576539611, 123821.89, 45]"
663,45762.18,2179.1514285714284,21,5,Debit Card,0.2,1.9290085875302174,"[0.2, np.float64(0.5738791623171935), 1.9290085875302174, 45762.18, 21]"
664,25681.38,2334.6709090909094,11,5,Credit Card,0.2,2.158443695815848,"[0.2, np.float64(0.5738791623171935), 2.158443695815848, 25681.38, 11]"
665,91807.96,2415.9989473684213,38,6,Bank Transfer,0.4,1.0412989033316482,"[0.4, np.float64(0.5738791623171935), 1.0412989033316482, 91807.96, 38]"
666,57721.52,2509.631304347826,23,6,Credit Card,0.2,2.5908075176356475,"[0.2, np.float64(0.5738791623171935), 2.5908075176356475, 57721.52, 23]"
667,112732.32,2818.308,40,6,Crypto,0.2,1.0712264808374694,"[0.2, np.float64(0.5738791623171935), 1.0712264808374694, 112732.32, 40]"
668,73240.16,2219.398787878788,33,6,Bank Transfer,0.4,1.3412678054748552,"[0.4, np.float64(0.5738791623171935), 1.3412678054748552, 73240.16, 33]"
669,98556.44,2737.678888888889,36,6,Debit Card,0.4,0.737585164753993,"[0.4, np.float64(0.5738791623171935), 0.737585164753993, 98556.44, 36]"
670,132906.52,2658.1304,50,6,Crypto,0.4,0.6302046137069847,"[0.4, np.float64(0.5738791623171935), 0.6302046137069847, 132906.52, 50]"
671,43261.25,2703.828125,16,6,Debit Card,0.4,1.4636426371742428,"[0.4, np.float64(0.5738791623171935), 1.4636426371742428, 43261.25, 16]"
672,26867.23,3358.40375,8,4,Credit Card,0.2,0.20685116407284276,"[0.2, np.float64(0.5738791623171935), 0.20685116407284276, 26867.23, 8]"
673,96526.97,2193.7947727272726,44,6,Bank Transfer,0.2,1.5642071101636625,"[0.2, np.float64(0.5738791623171935), 1.5642071101636625, 96526.97, 44]"
674,94490.08,2147.501818181818,44,6,Bank Transfer,0.2,1.2341776591012275,"[0.2, np.float64(0.5738791623171935), 1.2341776591012275, 94490.08, 44]"
675,79057.06,2550.2277419354837,31,6,Mobile Wallet,0.4,1.1631689801064151,"[0.4, np.float64(0.5738791623171935), 1.1631689801064151, 79057.06, 31]"
676,88121.58,2318.988947368421,38,6,Mobile Wallet,0.4,0.600687686067911,"[0.4, np.float64(0.5738791623171935), 0.600687686067911, 88121.58, 38]"
677,95990.41,2181.6002272727274,44,6,Debit Card,0.4,2.203185498447464,"[0.4, np.float64(0.5738791623171935), 2.203185498447464, 95990.41, 44]"
678,71943.12,2664.56,27,6,Mobile Wallet,0.4,2.674019054771787,"[0.4, np.float64(0.5738791623171935), 2.674019054771787, 71943.12, 27]"
679,58871.95,2559.65,23,6,Debit Card,0.4,0.8289693370570227,"[0.4, np.float64(0.5738791623171935), 0.8289693370570227, 58871.95, 23]"
680,125100.28,2719.571304347826,46,6,Mobile Wallet,0.2,1.0464799085924255,"[0.2, np.float64(0.5738791623171935), 1.0464799085924255, 125100.28, 46]"
681,135190.08,2758.9812244897957,49,6,Debit Card,0.2,0.5147352120906902,"[0.2, np.float64(0.5738791623171935), 0.5147352120906902, 135190.08, 49]"
682,96249.97,2749.999142857143,35,6,Crypto,0.2,0.8258181963937212,"[0.2, np.float64(0.5738791623171935), 0.8258181963937212, 96249.97, 35]"
683,102991.36,2942.6102857142855,35,6,Crypto,0.4,0.9749112325741248,"[0.4, np.float64(0.5738791623171935), 0.9749112325741248, 102991.36, 35]"
684,71124.33,2452.563103448276,29,6,Credit Card,0.6,0.5095664613738385,"[0.6, np.float64(0.5738791623171935), 0.5095664613738385, 71124.33, 29]"
685,42085.55,2475.6205882352942,17,6,Credit Card,0.9,0.8657632521418962,"[0.9, np.float64(0.5738791623171935), 0.8657632521418962, 42085.55, 17]"
686,13878.9,2313.15,6,3,Bank Transfer,0.4000000000000001,0.7004401182063775,"[0.4000000000000001, np.float64(0.5738791623171935), 0.7004401182063775, 13878.9, 6]"
687,79897.35,2577.3338709677423,31,6,Credit Card,0.4,0.5591168450680749,"[0.4, np.float64(0.5738791623171935), 0.5591168450680749, 79897.35, 31]"
688,83842.05,2096.05125,40,6,Bank Transfer,1.0,0.7193930177374602,"[1.0, np.float64(0.5738791623171935), 0.7193930177374602, 83842.05, 40]"
